1,2025-02-10 11:12:21.107000,2025-02-10 13:12:21.107000,Koncert,Rock Festival,5000,Bezpečnostné opatrenia prijaté
679,2024-09-17 14:58:00.000000,2024-09-17 15:44:42.000000,Politické a spoločenské podujatie,Debata o klimatických zmenách,1981,Počas podujatia došlo k nepredvídaným komplikáciám.
680,2024-09-14 15:41:00.000000,2024-09-14 16:23:25.000000,Verejná akcia,Svetový deň dobrovoľníctva,371,Podujatie prebiehalo bez incidentov.
681,2024-08-12 19:02:00.000000,2024-08-12 19:51:29.000000,Neočakávané podujatie,Havária vodovodného potrubia,62,Podujatie malo pozitívny ohlas v médiách.
682,2024-08-31 15:28:00.000000,2024-08-31 16:14:01.000000,Náboženské a duchovné podujatie,Veľkonočné stretnutie veriacich,586,"Veľký záujem verejnosti, vysoká účasť."
683,2024-09-11 13:32:00.000000,2024-09-11 14:15:36.000000,Politické a spoločenské podujatie,Verejná diskusia s prezidentom,2763,Počas podujatia došlo k nepredvídaným komplikáciám.
684,2024-05-15 14:18:00.000000,2024-05-15 15:01:46.000000,Športové podujatie,Národný šachový turnaj,1997,Z bezpečnostných dôvodov boli prijaté opatrenia.
685,2024-08-05 18:09:00.000000,2024-08-05 18:58:50.000000,Náboženské a duchovné podujatie,Veľkonočné stretnutie veriacich,847,Počas podujatia došlo k nepredvídaným komplikáciám.
686,2024-05-11 13:11:00.000000,2024-05-11 14:00:35.000000,Kultúrne podujatie,Stand-up comedy večer,1378,Nahlásené menšie technické problémy.
687,2024-08-12 09:28:00.000000,2024-08-12 10:09:10.000000,Verejná akcia,Pouličný trh a remeslá,387,Nahlásené menšie technické problémy.
688,2024-05-06 13:17:00.000000,2024-05-06 14:01:06.000000,Vzdelávacie podujatie,Workshop digitálneho marketingu,75,Nahlásené menšie technické problémy.
689,2024-06-22 14:25:00.000000,2024-06-22 15:09:32.000000,Kultúrne podujatie,Literárna noc v knižnici,1363,"Veľký záujem verejnosti, vysoká účasť."
690,2024-10-06 13:22:00.000000,2024-10-06 14:05:58.000000,Mimoriadna udalosť,Výpadok komunikačných sietí,428,Počas podujatia došlo k nepredvídaným komplikáciám.
691,2024-03-05 14:00:00.000000,2024-03-05 14:49:45.000000,Náboženské a duchovné podujatie,Gospelový koncert,997,Počas podujatia došlo k nepredvídaným komplikáciám.
692,2024-11-23 11:39:00.000000,2024-11-23 12:22:46.000000,Súkromná udalosť,Svadobná hostina,49,Počas podujatia došlo k nepredvídaným komplikáciám.
693,2024-10-09 08:20:00.000000,2024-10-09 09:07:08.000000,Verejná akcia,Mestská diskusia so starostom,764,Podujatie prebiehalo bez incidentov.
694,2024-09-13 10:39:00.000000,2024-09-13 11:27:40.000000,Kultúrne podujatie,Jazzový koncert v parku,608,"Veľký záujem verejnosti, vysoká účasť."
695,2024-12-03 12:44:00.000000,2024-12-03 13:28:22.000000,Náboženské a duchovné podujatie,Pútnická cesta do Ríma,261,Počas podujatia došlo k nepredvídaným komplikáciám.
696,2024-07-13 10:39:00.000000,2024-07-13 11:28:59.000000,Náboženské a duchovné podujatie,Pútnická cesta do Ríma,558,"Veľký záujem verejnosti, vysoká účasť."
697,2024-09-29 08:16:00.000000,2024-09-29 08:59:00.000000,Vopred nahlásené podujatie,Otvorenie novej galérie,131,Počas podujatia došlo k nepredvídaným komplikáciám.
698,2024-11-01 09:55:00.000000,2024-11-01 10:43:28.000000,Športové podujatie,Svetový šampionát v plávaní,2609,Podujatie malo pozitívny ohlas v médiách.
699,2024-06-09 11:32:00.000000,2024-06-09 12:21:42.000000,Kultúrne podujatie,Stand-up comedy večer,1229,Nahlásené menšie technické problémy.
700,2024-02-27 11:17:00.000000,2024-02-27 12:03:12.000000,Vzdelávacie podujatie,Workshop digitálneho marketingu,111,Počas podujatia došlo k nepredvídaným komplikáciám.
701,2025-02-03 18:12:00.000000,2025-02-03 18:53:04.000000,Súkromná udalosť,Súkromná oslava narodenín,33,"Veľký záujem verejnosti, vysoká účasť."
702,2024-06-12 09:50:00.000000,2024-06-12 10:38:27.000000,Súkromná udalosť,Rodinné stretnutie v parku,71,Z bezpečnostných dôvodov boli prijaté opatrenia.
703,2024-10-08 12:01:00.000000,2024-10-08 12:45:21.000000,Súkromná udalosť,Súkromná oslava narodenín,18,Nahlásené menšie technické problémy.
704,2024-03-20 15:01:00.000000,2024-03-20 15:46:18.000000,Mimoriadna udalosť,Hromadná dopravná nehoda,361,Podujatie prebiehalo bez incidentov.
705,2024-11-25 16:59:00.000000,2024-11-25 17:41:39.000000,Vzdelávacie podujatie,Prednáška o umelej inteligencii,383,Podujatie malo pozitívny ohlas v médiách.
706,2024-03-20 10:47:00.000000,2024-03-20 11:36:52.000000,Kultúrne podujatie,Stand-up comedy večer,1219,Podujatie prebiehalo bez incidentov.
707,2025-02-02 12:39:00.000000,2025-02-02 13:26:46.000000,Mimoriadna udalosť,Výpadok komunikačných sietí,183,"Veľký záujem verejnosti, vysoká účasť."
708,2024-07-24 13:13:00.000000,2024-07-24 13:57:17.000000,Športové podujatie,Hokejový zápas finále ligy,1775,"Veľký záujem verejnosti, vysoká účasť."
709,2024-06-21 13:55:00.000000,2024-06-21 14:44:37.000000,Kultúrne podujatie,Výstava súčasného umenia,362,"Veľký záujem verejnosti, vysoká účasť."
710,2024-08-30 18:09:00.000000,2024-08-30 18:55:14.000000,Náboženské a duchovné podujatie,Ekumenická bohoslužba,133,Z bezpečnostných dôvodov boli prijaté opatrenia.
711,2024-09-17 10:36:00.000000,2024-09-17 11:24:35.000000,Politické a spoločenské podujatie,Verejná diskusia s prezidentom,717,Počas podujatia došlo k nepredvídaným komplikáciám.
712,2024-08-24 12:38:00.000000,2024-08-24 13:23:04.000000,Športové podujatie,Svetový šampionát v plávaní,4728,"Veľký záujem verejnosti, vysoká účasť."
713,2024-08-03 15:02:00.000000,2024-08-03 15:43:57.000000,Politické a spoločenské podujatie,Pochod za práva žien,740,"Veľký záujem verejnosti, vysoká účasť."
714,2024-04-05 12:10:00.000000,2024-04-05 12:55:35.000000,Mimoriadna udalosť,Hromadná dopravná nehoda,767,Počas podujatia došlo k nepredvídaným komplikáciám.
715,2025-02-06 18:18:00.000000,2025-02-06 19:03:49.000000,Kultúrne podujatie,Výstava súčasného umenia,1356,Podujatie prebiehalo bez incidentov.
716,2024-04-23 15:46:00.000000,2024-04-23 16:31:17.000000,Vzdelávacie podujatie,Kurz finančnej gramotnosti,76,Nahlásené menšie technické problémy.
717,2024-10-23 14:58:00.000000,2024-10-23 15:44:36.000000,Športové podujatie,Bežecká súťaž na 10 km,3853,Nahlásené menšie technické problémy.
718,2024-05-28 13:22:00.000000,2024-05-28 14:02:35.000000,Neočakávané podujatie,Náhla evakuácia budovy,116,Z bezpečnostných dôvodov boli prijaté opatrenia.
719,2025-01-09 15:08:00.000000,2025-01-09 15:57:50.000000,Mimoriadna udalosť,Výpadok komunikačných sietí,722,Nahlásené menšie technické problémy.
720,2024-02-20 19:26:00.000000,2024-02-20 20:09:00.000000,Športové podujatie,Svetový šampionát v plávaní,2706,Nahlásené menšie technické problémy.
721,2024-02-17 12:04:00.000000,2024-02-17 12:50:11.000000,Neočakávané podujatie,Náhla evakuácia budovy,186,Počas podujatia došlo k nepredvídaným komplikáciám.
722,2024-11-06 17:10:00.000000,2024-11-06 17:56:27.000000,Verejná akcia,Letný mestský piknik,204,"Veľký záujem verejnosti, vysoká účasť."
723,2024-09-27 19:06:00.000000,2024-09-27 19:54:07.000000,Politické a spoločenské podujatie,Protest proti korupcii,1859,Počas podujatia došlo k nepredvídaným komplikáciám.
724,2025-01-02 09:25:00.000000,2025-01-02 10:12:31.000000,Neočakávané podujatie,Dopravná nehoda na hlavnej ceste,147,Z bezpečnostných dôvodov boli prijaté opatrenia.
725,2024-11-09 17:22:00.000000,2024-11-09 18:11:40.000000,Súkromná udalosť,Firemný teambuilding,93,Počas podujatia došlo k nepredvídaným komplikáciám.
726,2024-09-14 19:22:00.000000,2024-09-14 20:03:30.000000,Neočakávané podujatie,Náhla evakuácia budovy,32,Nahlásené menšie technické problémy.
727,2024-10-08 09:28:00.000000,2024-10-08 10:10:17.000000,Verejná akcia,Svetový deň dobrovoľníctva,671,Počas podujatia došlo k nepredvídaným komplikáciám.
728,2024-11-20 11:27:00.000000,2024-11-20 12:14:13.000000,Kultúrne podujatie,Jazzový koncert v parku,1374,Počas podujatia došlo k nepredvídaným komplikáciám.
729,2024-11-07 08:46:00.000000,2024-11-07 09:35:14.000000,Kultúrne podujatie,Stand-up comedy večer,1263,Nahlásené menšie technické problémy.
730,2024-12-24 10:11:00.000000,2024-12-24 10:57:53.000000,Vzdelávacie podujatie,Workshop digitálneho marketingu,288,"Veľký záujem verejnosti, vysoká účasť."
731,2024-06-29 19:49:00.000000,2024-06-29 20:36:12.000000,Mimoriadna udalosť,Zásah hasičov pri požiari,995,Nahlásené menšie technické problémy.
732,2025-01-04 18:59:00.000000,2025-01-04 19:48:31.000000,Športové podujatie,Bežecká súťaž na 10 km,1686,Z bezpečnostných dôvodov boli prijaté opatrenia.
733,2024-09-09 08:42:00.000000,2024-09-09 09:22:52.000000,Kultúrne podujatie,Stand-up comedy večer,1418,Počas podujatia došlo k nepredvídaným komplikáciám.
734,2024-08-07 09:51:00.000000,2024-08-07 10:33:28.000000,Mimoriadna udalosť,Zásah hasičov pri požiari,389,"Veľký záujem verejnosti, vysoká účasť."
735,2024-03-30 15:13:00.000000,2024-03-30 16:00:26.000000,Vopred nahlásené podujatie,Otvorenie novej galérie,503,Podujatie prebiehalo bez incidentov.
736,2025-02-04 19:43:00.000000,2025-02-04 20:30:14.000000,Neočakávané podujatie,Dopravná nehoda na hlavnej ceste,33,"Veľký záujem verejnosti, vysoká účasť."
737,2024-11-09 17:21:00.000000,2024-11-09 18:10:04.000000,Vzdelávacie podujatie,Workshop digitálneho marketingu,496,Podujatie malo pozitívny ohlas v médiách.
738,2024-11-29 10:32:00.000000,2024-11-29 11:17:34.000000,Verejná akcia,Mestská diskusia so starostom,971,Z bezpečnostných dôvodov boli prijaté opatrenia.
739,2024-08-09 09:11:00.000000,2024-08-09 09:55:22.000000,Neočakávané podujatie,Havária vodovodného potrubia,194,Počas podujatia došlo k nepredvídaným komplikáciám.
740,2024-08-15 10:52:00.000000,2024-08-15 11:36:12.000000,Kultúrne podujatie,Jazzový koncert v parku,1264,Podujatie malo pozitívny ohlas v médiách.
741,2024-03-27 18:27:00.000000,2024-03-27 19:14:04.000000,Súkromná udalosť,Firemný teambuilding,49,Počas podujatia došlo k nepredvídaným komplikáciám.
742,2024-09-30 08:07:00.000000,2024-09-30 08:51:29.000000,Kultúrne podujatie,Jazzový koncert v parku,406,Z bezpečnostných dôvodov boli prijaté opatrenia.
743,2025-01-29 11:34:00.000000,2025-01-29 12:20:15.000000,Verejná akcia,Mestská diskusia so starostom,226,Podujatie malo pozitívny ohlas v médiách.
744,2024-12-30 10:20:00.000000,2024-12-30 11:05:08.000000,Verejná akcia,Svetový deň dobrovoľníctva,961,Podujatie prebiehalo bez incidentov.
745,2025-01-07 09:54:00.000000,2025-01-07 10:40:55.000000,Kultúrne podujatie,Literárna noc v knižnici,387,Podujatie malo pozitívny ohlas v médiách.
746,2024-06-18 14:07:00.000000,2024-06-18 14:52:13.000000,Súkromná udalosť,Súkromná oslava narodenín,34,Z bezpečnostných dôvodov boli prijaté opatrenia.
747,2024-02-29 07:55:00.000000,2024-02-29 08:37:02.000000,Športové podujatie,Národný šachový turnaj,2629,Počas podujatia došlo k nepredvídaným komplikáciám.
748,2024-11-17 19:30:00.000000,2024-11-17 20:18:46.000000,Vzdelávacie podujatie,Workshop digitálneho marketingu,238,"Veľký záujem verejnosti, vysoká účasť."
749,2024-08-31 09:53:00.000000,2024-08-31 10:36:39.000000,Mimoriadna udalosť,Hromadná dopravná nehoda,823,Počas podujatia došlo k nepredvídaným komplikáciám.
750,2024-03-24 16:08:00.000000,2024-03-24 16:53:07.000000,Verejná akcia,Mestská diskusia so starostom,208,Nahlásené menšie technické problémy.
751,2024-05-28 16:20:00.000000,2024-05-28 17:06:33.000000,Kultúrne podujatie,Jazzový koncert v parku,1318,Z bezpečnostných dôvodov boli prijaté opatrenia.
752,2024-12-26 13:11:00.000000,2024-12-26 13:57:35.000000,Politické a spoločenské podujatie,Tlačová konferencia vládneho predstaviteľa,2173,Z bezpečnostných dôvodov boli prijaté opatrenia.
753,2024-10-05 19:37:00.000000,2024-10-05 20:20:44.000000,Politické a spoločenské podujatie,Protest proti korupcii,2063,Nahlásené menšie technické problémy.
754,2024-08-06 17:45:00.000000,2024-08-06 18:35:03.000000,Verejná akcia,Pouličný trh a remeslá,686,Podujatie malo pozitívny ohlas v médiách.
755,2024-07-02 18:55:00.000000,2024-07-02 19:37:12.000000,Súkromná udalosť,Svadobná hostina,72,"Veľký záujem verejnosti, vysoká účasť."
756,2024-08-06 14:40:00.000000,2024-08-06 15:21:56.000000,Súkromná udalosť,Firemný teambuilding,23,Z bezpečnostných dôvodov boli prijaté opatrenia.
757,2024-05-05 15:59:00.000000,2024-05-05 16:41:44.000000,Mimoriadna udalosť,Hromadná dopravná nehoda,769,Z bezpečnostných dôvodov boli prijaté opatrenia.
758,2024-08-24 15:08:00.000000,2024-08-24 15:50:47.000000,Vzdelávacie podujatie,Prednáška o umelej inteligencii,169,Nahlásené menšie technické problémy.
759,2025-01-03 12:01:00.000000,2025-01-03 12:45:10.000000,Neočakávané podujatie,Dopravná nehoda na hlavnej ceste,123,"Veľký záujem verejnosti, vysoká účasť."
760,2024-06-14 09:36:00.000000,2024-06-14 10:22:51.000000,Neočakávané podujatie,Havária vodovodného potrubia,85,"Veľký záujem verejnosti, vysoká účasť."
761,2024-04-12 13:53:00.000000,2024-04-12 14:38:21.000000,Vopred nahlásené podujatie,Hudobný festival Starlight,101,Nahlásené menšie technické problémy.
762,2024-12-31 07:50:00.000000,2024-12-31 08:36:19.000000,Mimoriadna udalosť,Policajná operácia v centre,502,Z bezpečnostných dôvodov boli prijaté opatrenia.
763,2024-08-09 11:58:00.000000,2024-08-09 12:42:38.000000,Vzdelávacie podujatie,Konferencia o ochrane životného prostredia,147,Počas podujatia došlo k nepredvídaným komplikáciám.
764,2024-02-22 13:30:00.000000,2024-02-22 14:16:10.000000,Vzdelávacie podujatie,Workshop digitálneho marketingu,395,Počas podujatia došlo k nepredvídaným komplikáciám.
765,2024-12-18 10:34:00.000000,2024-12-18 11:21:25.000000,Mimoriadna udalosť,Výpadok komunikačných sietí,297,Z bezpečnostných dôvodov boli prijaté opatrenia.
766,2024-07-30 08:42:00.000000,2024-07-30 09:23:56.000000,Vopred nahlásené podujatie,Celomestská dobrovoľnícka akcia,952,Podujatie prebiehalo bez incidentov.
767,2024-03-25 11:48:00.000000,2024-03-25 12:28:56.000000,Neočakávané podujatie,Náhla evakuácia budovy,108,"Veľký záujem verejnosti, vysoká účasť."
768,2024-09-10 15:15:00.000000,2024-09-10 15:56:07.000000,Vopred nahlásené podujatie,Hudobný festival Starlight,490,Z bezpečnostných dôvodov boli prijaté opatrenia.
769,2024-06-29 15:44:00.000000,2024-06-29 16:33:38.000000,Politické a spoločenské podujatie,Debata o klimatických zmenách,1813,Z bezpečnostných dôvodov boli prijaté opatrenia.
770,2024-03-20 13:11:00.000000,2024-03-20 13:57:20.000000,Kultúrne podujatie,Výstava súčasného umenia,477,Podujatie malo pozitívny ohlas v médiách.
771,2024-10-22 18:40:00.000000,2024-10-22 19:27:04.000000,Športové podujatie,Národný šachový turnaj,2491,Z bezpečnostných dôvodov boli prijaté opatrenia.
772,2024-05-19 13:04:00.000000,2024-05-19 13:45:28.000000,Súkromná udalosť,Súkromná oslava narodenín,22,"Veľký záujem verejnosti, vysoká účasť."
773,2024-11-26 16:46:00.000000,2024-11-26 17:29:53.000000,Kultúrne podujatie,Stand-up comedy večer,1478,Nahlásené menšie technické problémy.
774,2024-06-29 16:51:00.000000,2024-06-29 17:32:13.000000,Politické a spoločenské podujatie,Verejná diskusia s prezidentom,1844,Nahlásené menšie technické problémy.
775,2024-11-22 12:06:00.000000,2024-11-22 12:52:30.000000,Mimoriadna udalosť,Výpadok komunikačných sietí,588,Nahlásené menšie technické problémy.
776,2024-12-05 12:52:00.000000,2024-12-05 13:41:16.000000,Neočakávané podujatie,Havária vodovodného potrubia,49,Z bezpečnostných dôvodov boli prijaté opatrenia.
777,2024-06-23 15:54:00.000000,2024-06-23 16:37:34.000000,Mimoriadna udalosť,Výpadok komunikačných sietí,482,"Veľký záujem verejnosti, vysoká účasť."
778,2024-04-26 15:46:00.000000,2024-04-26 16:32:07.000000,Politické a spoločenské podujatie,Tlačová konferencia vládneho predstaviteľa,2539,Z bezpečnostných dôvodov boli prijaté opatrenia.
779,2024-12-23 09:12:00.000000,2024-12-23 10:01:03.000000,Športové podujatie,Svetový šampionát v plávaní,2249,"Veľký záujem verejnosti, vysoká účasť."
780,2024-03-21 15:44:00.000000,2024-03-21 16:31:28.000000,Náboženské a duchovné podujatie,Meditačný workshop,440,Počas podujatia došlo k nepredvídaným komplikáciám.
781,2024-12-22 08:32:00.000000,2024-12-22 09:16:40.000000,Vopred nahlásené podujatie,Bežecký maratón mestom,596,Počas podujatia došlo k nepredvídaným komplikáciám.
782,2024-10-25 16:51:00.000000,2024-10-25 17:33:19.000000,Verejná akcia,Pouličný trh a remeslá,641,Nahlásené menšie technické problémy.
783,2025-01-16 12:25:00.000000,2025-01-16 13:14:33.000000,Verejná akcia,Pouličný trh a remeslá,965,Počas podujatia došlo k nepredvídaným komplikáciám.
784,2024-10-10 09:39:00.000000,2024-10-10 10:22:59.000000,Športové podujatie,Bežecká súťaž na 10 km,3315,Počas podujatia došlo k nepredvídaným komplikáciám.
785,2024-09-19 11:45:00.000000,2024-09-19 12:30:48.000000,Kultúrne podujatie,Stand-up comedy večer,349,"Veľký záujem verejnosti, vysoká účasť."
786,2024-08-14 13:52:00.000000,2024-08-14 14:40:00.000000,Vopred nahlásené podujatie,Celomestská dobrovoľnícka akcia,66,Nahlásené menšie technické problémy.
787,2024-03-29 12:13:00.000000,2024-03-29 12:54:52.000000,Súkromná udalosť,Rodinné stretnutie v parku,65,Počas podujatia došlo k nepredvídaným komplikáciám.
788,2024-12-29 12:09:00.000000,2024-12-29 12:52:18.000000,Súkromná udalosť,Svadobná hostina,87,Nahlásené menšie technické problémy.
789,2024-09-01 18:14:00.000000,2024-09-01 18:55:17.000000,Vopred nahlásené podujatie,Hudobný festival Starlight,190,"Veľký záujem verejnosti, vysoká účasť."
790,2024-10-21 12:13:00.000000,2024-10-21 12:59:51.000000,Politické a spoločenské podujatie,Debata o klimatických zmenách,2317,Z bezpečnostných dôvodov boli prijaté opatrenia.
791,2024-06-13 16:58:00.000000,2024-06-13 17:47:49.000000,Vzdelávacie podujatie,Konferencia o ochrane životného prostredia,164,"Veľký záujem verejnosti, vysoká účasť."
792,2024-03-17 14:32:00.000000,2024-03-17 15:16:49.000000,Verejná akcia,Mestská diskusia so starostom,459,"Veľký záujem verejnosti, vysoká účasť."
793,2024-02-13 18:19:00.000000,2024-02-13 19:04:23.000000,Súkromná udalosť,Rodinné stretnutie v parku,88,Podujatie malo pozitívny ohlas v médiách.
794,2024-03-29 13:41:00.000000,2024-03-29 14:30:42.000000,Vopred nahlásené podujatie,Bežecký maratón mestom,949,"Veľký záujem verejnosti, vysoká účasť."
795,2024-07-30 18:27:00.000000,2024-07-30 19:08:52.000000,Vzdelávacie podujatie,Workshop digitálneho marketingu,367,Počas podujatia došlo k nepredvídaným komplikáciám.
796,2024-03-19 16:39:00.000000,2024-03-19 17:22:57.000000,Náboženské a duchovné podujatie,Pútnická cesta do Ríma,395,Nahlásené menšie technické problémy.
797,2024-06-15 12:47:00.000000,2024-06-15 13:31:43.000000,Mimoriadna udalosť,Policajná operácia v centre,273,"Veľký záujem verejnosti, vysoká účasť."
798,2024-03-20 17:38:00.000000,2024-03-20 18:20:46.000000,Neočakávané podujatie,Náhla evakuácia budovy,72,Z bezpečnostných dôvodov boli prijaté opatrenia.
799,2025-01-07 09:31:00.000000,2025-01-07 10:20:27.000000,Mimoriadna udalosť,Zásah hasičov pri požiari,875,"Veľký záujem verejnosti, vysoká účasť."
800,2024-03-02 15:47:00.000000,2024-03-02 16:30:54.000000,Verejná akcia,Mestská diskusia so starostom,542,Podujatie malo pozitívny ohlas v médiách.
801,2025-01-09 19:37:00.000000,2025-01-09 20:26:33.000000,Kultúrne podujatie,Výstava súčasného umenia,1240,"Veľký záujem verejnosti, vysoká účasť."
802,2024-08-19 16:13:00.000000,2024-08-19 16:57:47.000000,Verejná akcia,Svetový deň dobrovoľníctva,768,Počas podujatia došlo k nepredvídaným komplikáciám.
803,2024-12-13 08:28:00.000000,2024-12-13 09:11:56.000000,Verejná akcia,Letný mestský piknik,225,Počas podujatia došlo k nepredvídaným komplikáciám.
804,2024-07-16 10:48:00.000000,2024-07-16 11:30:34.000000,Mimoriadna udalosť,Policajná operácia v centre,841,Podujatie prebiehalo bez incidentov.
805,2024-08-31 13:39:00.000000,2024-08-31 14:25:41.000000,Športové podujatie,Hokejový zápas finále ligy,4980,Z bezpečnostných dôvodov boli prijaté opatrenia.
806,2024-11-25 09:23:00.000000,2024-11-25 10:08:40.000000,Kultúrne podujatie,Stand-up comedy večer,1306,Počas podujatia došlo k nepredvídaným komplikáciám.
807,2024-09-29 14:27:00.000000,2024-09-29 15:12:13.000000,Vzdelávacie podujatie,Kurz finančnej gramotnosti,201,"Veľký záujem verejnosti, vysoká účasť."
808,2024-12-04 08:02:00.000000,2024-12-04 08:47:27.000000,Politické a spoločenské podujatie,Pochod za práva žien,1557,"Veľký záujem verejnosti, vysoká účasť."
809,2025-01-14 10:10:00.000000,2025-01-14 10:58:24.000000,Kultúrne podujatie,Výstava súčasného umenia,407,"Veľký záujem verejnosti, vysoká účasť."
810,2024-07-12 11:07:00.000000,2024-07-12 11:53:39.000000,Verejná akcia,Pouličný trh a remeslá,120,Z bezpečnostných dôvodov boli prijaté opatrenia.
811,2024-06-30 14:18:00.000000,2024-06-30 15:00:47.000000,Náboženské a duchovné podujatie,Pútnická cesta do Ríma,418,"Veľký záujem verejnosti, vysoká účasť."
812,2024-07-11 14:45:00.000000,2024-07-11 15:27:08.000000,Súkromná udalosť,Súkromná oslava narodenín,65,Počas podujatia došlo k nepredvídaným komplikáciám.
813,2024-02-17 14:15:00.000000,2024-02-17 15:04:42.000000,Politické a spoločenské podujatie,Debata o klimatických zmenách,2676,Podujatie prebiehalo bez incidentov.
814,2025-01-24 19:16:00.000000,2025-01-24 20:05:27.000000,Neočakávané podujatie,Náhla evakuácia budovy,134,Z bezpečnostných dôvodov boli prijaté opatrenia.
815,2024-05-15 17:55:00.000000,2024-05-15 18:35:38.000000,Mimoriadna udalosť,Policajná operácia v centre,818,Nahlásené menšie technické problémy.
816,2024-05-06 09:28:00.000000,2024-05-06 10:12:08.000000,Mimoriadna udalosť,Zásah hasičov pri požiari,300,Podujatie malo pozitívny ohlas v médiách.
817,2024-12-09 13:01:00.000000,2024-12-09 13:48:58.000000,Verejná akcia,Mestská diskusia so starostom,251,Z bezpečnostných dôvodov boli prijaté opatrenia.
818,2024-08-23 08:11:00.000000,2024-08-23 09:00:42.000000,Mimoriadna udalosť,Hromadná dopravná nehoda,643,"Veľký záujem verejnosti, vysoká účasť."
819,2024-06-12 17:07:00.000000,2024-06-12 17:53:35.000000,Politické a spoločenské podujatie,Pochod za práva žien,2805,Podujatie prebiehalo bez incidentov.
820,2024-04-12 19:23:00.000000,2024-04-12 20:09:03.000000,Politické a spoločenské podujatie,Pochod za práva žien,1709,Z bezpečnostných dôvodov boli prijaté opatrenia.
821,2024-11-29 11:45:00.000000,2024-11-29 12:32:18.000000,Športové podujatie,Bežecká súťaž na 10 km,2699,Podujatie prebiehalo bez incidentov.
822,2024-04-23 16:01:00.000000,2024-04-23 16:44:09.000000,Vzdelávacie podujatie,Prednáška o umelej inteligencii,52,Počas podujatia došlo k nepredvídaným komplikáciám.
823,2024-09-22 17:30:00.000000,2024-09-22 18:10:59.000000,Kultúrne podujatie,Literárna noc v knižnici,947,Z bezpečnostných dôvodov boli prijaté opatrenia.
824,2024-06-10 17:12:00.000000,2024-06-10 17:52:53.000000,Verejná akcia,Mestská diskusia so starostom,579,"Veľký záujem verejnosti, vysoká účasť."
825,2024-04-21 11:56:00.000000,2024-04-21 12:42:14.000000,Vzdelávacie podujatie,Konferencia o ochrane životného prostredia,478,Z bezpečnostných dôvodov boli prijaté opatrenia.
826,2024-08-11 09:45:00.000000,2024-08-11 10:32:22.000000,Vopred nahlásené podujatie,Bežecký maratón mestom,304,Počas podujatia došlo k nepredvídaným komplikáciám.
827,2024-05-27 13:45:00.000000,2024-05-27 14:28:15.000000,Mimoriadna udalosť,Výpadok komunikačných sietí,183,Podujatie prebiehalo bez incidentov.
828,2025-01-23 10:22:00.000000,2025-01-23 11:07:08.000000,Vzdelávacie podujatie,Prednáška o umelej inteligencii,126,Počas podujatia došlo k nepredvídaným komplikáciám.
829,2024-10-21 19:25:00.000000,2024-10-21 20:11:46.000000,Verejná akcia,Mestská diskusia so starostom,327,Podujatie prebiehalo bez incidentov.
830,2025-01-11 15:30:00.000000,2025-01-11 16:18:48.000000,Mimoriadna udalosť,Zásah hasičov pri požiari,880,Podujatie malo pozitívny ohlas v médiách.
831,2024-04-23 13:12:00.000000,2024-04-23 13:59:11.000000,Verejná akcia,Svetový deň dobrovoľníctva,128,Z bezpečnostných dôvodov boli prijaté opatrenia.
832,2024-11-11 09:16:00.000000,2024-11-11 09:58:55.000000,Mimoriadna udalosť,Zásah hasičov pri požiari,821,Z bezpečnostných dôvodov boli prijaté opatrenia.
833,2024-06-23 18:30:00.000000,2024-06-23 19:16:06.000000,Náboženské a duchovné podujatie,Veľkonočné stretnutie veriacich,716,Počas podujatia došlo k nepredvídaným komplikáciám.
834,2024-05-14 16:44:00.000000,2024-05-14 17:31:24.000000,Kultúrne podujatie,Stand-up comedy večer,739,Počas podujatia došlo k nepredvídaným komplikáciám.
835,2024-10-20 10:51:00.000000,2024-10-20 11:33:29.000000,Náboženské a duchovné podujatie,Pútnická cesta do Ríma,96,Z bezpečnostných dôvodov boli prijaté opatrenia.
836,2025-01-06 18:00:00.000000,2025-01-06 18:41:01.000000,Mimoriadna udalosť,Zásah hasičov pri požiari,698,Podujatie malo pozitívny ohlas v médiách.
837,2024-09-12 09:56:00.000000,2024-09-12 10:39:54.000000,Mimoriadna udalosť,Hromadná dopravná nehoda,661,Z bezpečnostných dôvodov boli prijaté opatrenia.
838,2024-12-02 15:30:00.000000,2024-12-02 16:15:03.000000,Športové podujatie,Hokejový zápas finále ligy,2269,Podujatie prebiehalo bez incidentov.
839,2024-06-23 17:47:00.000000,2024-06-23 18:35:31.000000,Verejná akcia,Pouličný trh a remeslá,158,Nahlásené menšie technické problémy.
840,2024-07-17 19:06:00.000000,2024-07-17 19:52:16.000000,Súkromná udalosť,Súkromná oslava narodenín,49,Nahlásené menšie technické problémy.
841,2024-09-11 15:19:00.000000,2024-09-11 16:02:06.000000,Kultúrne podujatie,Stand-up comedy večer,1335,Z bezpečnostných dôvodov boli prijaté opatrenia.
842,2024-05-21 16:57:00.000000,2024-05-21 17:43:30.000000,Politické a spoločenské podujatie,Pochod za práva žien,2115,"Veľký záujem verejnosti, vysoká účasť."
843,2024-02-25 13:58:00.000000,2024-02-25 14:39:05.000000,Vzdelávacie podujatie,Workshop digitálneho marketingu,392,"Veľký záujem verejnosti, vysoká účasť."
844,2024-06-22 16:20:00.000000,2024-06-22 17:00:42.000000,Súkromná udalosť,Firemný teambuilding,98,Z bezpečnostných dôvodov boli prijaté opatrenia.
