93,2024-04-25 17:29:00.000000,2024-04-25 17:29:13.000000,2024-04-25 17:38:15.000000,Volajúci ukončil hovor,Nízka,Selce,93,66
94,2025-02-05 11:53:00.000000,2025-02-05 11:53:08.000000,2025-02-05 11:56:58.000000,Dispečer ukončil hovor,Stredná,Trebon,18,1258
95,2024-11-13 08:52:00.000000,2024-11-13 08:52:07.000000,2024-11-13 08:53:36.000000,Volajúci ukončil hovor,Stredná,Poprad-Tatr.Kotlina,87,452
96,2024-09-16 10:10:00.000000,2024-09-16 10:10:12.000000,2024-09-16 10:11:51.000000,"Chyba (strata signálu, vybitá batéria)",Nízka,Selce,5,1233
97,2024-03-20 16:14:00.000000,2024-03-20 16:14:05.000000,2024-03-20 16:15:03.000000,Dispečer ukončil hovor,Žiadna,Malinec,97,503
98,2024-09-24 16:05:00.000000,2024-09-24 16:05:11.000000,2024-09-24 16:12:34.000000,Dispečer ukončil hovor,Nízka,Nove Zamky,53,1531
99,2024-10-07 15:05:00.000000,2024-10-07 15:05:10.000000,2024-10-07 15:12:30.000000,Dispečer ukončil hovor,Nízka,Kralovsky Chlmec,31,2979
100,2024-05-12 11:35:00.000000,2024-05-12 11:35:05.000000,2024-05-12 11:36:29.000000,Volajúci ukončil hovor,Žiadna,Spisska Nova Ves,73,1150
101,2024-08-22 15:25:00.000000,2024-08-22 15:25:07.000000,2024-08-22 15:31:54.000000,Dispečer ukončil hovor,Nízka,Galanta,28,963
102,2024-09-05 18:27:00.000000,2024-09-05 18:27:03.000000,2024-09-05 18:28:23.000000,Volajúci ukončil hovor,Stredná,Caka,10,1306
103,2024-05-07 12:50:00.000000,2024-05-07 12:50:04.000000,2024-05-07 12:54:27.000000,Volajúci ukončil hovor,Nízka,Krasno nad Kysucou,34,1076
104,2024-10-09 08:30:00.000000,2024-10-09 08:30:09.000000,2024-10-09 08:37:08.000000,Volajúci ukončil hovor,Nízka,Nizny Hrusov,15,2479
105,2024-05-06 14:55:00.000000,2024-05-06 14:55:09.000000,2024-05-06 14:57:55.000000,Volajúci ukončil hovor,Vysoká,Liptovsky Hradok,21,2807
106,2024-06-25 14:07:00.000000,2024-06-25 14:07:01.000000,2024-06-25 14:12:25.000000,Dispečer ukončil hovor,Stredná,Hronske Klacany,98,1817
107,2024-07-09 10:54:00.000000,2024-07-09 10:54:03.000000,2024-07-09 11:01:07.000000,Dispečer ukončil hovor,Stredná,Kunovice,59,2814
108,2024-03-02 10:37:00.000000,2024-03-02 10:37:02.000000,2024-03-02 10:39:27.000000,Dispečer ukončil hovor,Stredná,Boskovice,54,2058
109,2024-06-03 12:45:00.000000,2024-06-03 12:45:12.000000,2024-06-03 12:48:25.000000,Dispečer ukončil hovor,Nízka,Koseca,89,2086
110,2024-02-17 14:25:00.000000,2024-02-17 14:25:12.000000,2024-02-17 14:34:42.000000,Dispečer ukončil hovor,Nízka,Banska Bystrica,48,1897
111,2024-10-08 12:11:00.000000,2024-10-08 12:11:14.000000,2024-10-08 12:15:21.000000,Volajúci ukončil hovor,Stredná,Batorove Kosihy,51,1840
112,2024-03-08 09:35:00.000000,2024-03-08 09:35:08.000000,2024-03-08 09:43:50.000000,Volajúci ukončil hovor,Stredná,Velka Lesna,57,877
113,2024-02-22 11:40:00.000000,2024-02-22 11:40:07.000000,2024-02-22 11:42:51.000000,Volajúci ukončil hovor,Stredná,Karlovy Vary,65,884
114,2024-08-15 08:35:00.000000,2024-08-15 08:35:12.000000,2024-08-15 08:43:44.000000,Volajúci ukončil hovor,Stredná,Simonovany,17,453
115,2024-10-16 09:31:00.000000,2024-10-16 09:31:12.000000,2024-10-16 09:40:24.000000,Volajúci ukončil hovor,Nízka,Obyce,60,2737
116,2024-10-18 19:56:00.000000,2024-10-18 19:56:03.000000,2024-10-18 20:02:02.000000,"Chyba (strata signálu, vybitá batéria)",Stredná,Medzany-Velky Saris,83,2241
117,2025-01-12 15:46:00.000000,2025-01-12 15:46:02.000000,2025-01-12 15:49:56.000000,Volajúci ukončil hovor,Stredná,Dovalovo,59,1153
118,2024-08-06 14:50:00.000000,2024-08-06 14:50:06.000000,2024-08-06 14:51:56.000000,Volajúci ukončil hovor,Vysoká,Dubove,41,899
119,2025-01-14 13:49:00.000000,2025-01-14 13:49:02.000000,2025-01-14 13:52:51.000000,Volajúci ukončil hovor,Stredná,Stranavy,66,2795
120,2024-08-18 17:19:00.000000,2024-08-18 17:19:06.000000,2024-08-18 17:20:50.000000,Volajúci ukončil hovor,Nízka,Nacina Ves,7,2874
121,2024-09-28 19:55:00.000000,2024-09-28 19:55:12.000000,2024-09-28 19:58:10.000000,Volajúci ukončil hovor,Stredná,Litvinov,58,2647
122,2024-03-26 14:51:00.000000,2024-03-26 14:51:13.000000,2024-03-26 14:56:23.000000,Dispečer ukončil hovor,Stredná,Obyce,42,97
123,2024-08-01 18:26:00.000000,2024-08-01 18:26:11.000000,2024-08-01 18:35:31.000000,Volajúci ukončil hovor,Stredná,Jaklovce,26,1637
124,2024-12-29 08:58:00.000000,2024-12-29 08:58:07.000000,2024-12-29 09:08:00.000000,Dispečer ukončil hovor,Stredná,Ludanice,11,1775
125,2024-03-17 17:04:00.000000,2024-03-17 17:04:09.000000,2024-03-17 17:07:37.000000,Dispečer ukončil hovor,Vysoká,Bystricka,26,2963
126,2024-07-11 16:41:00.000000,2024-07-11 16:41:13.000000,2024-07-11 16:44:56.000000,Volajúci ukončil hovor,Stredná,Jelsava,42,2394
127,2025-01-17 18:44:00.000000,2025-01-17 18:44:14.000000,2025-01-17 18:49:40.000000,Volajúci ukončil hovor,Nízka,Kosecke Podhradie,84,984
128,2024-02-24 16:19:00.000000,2024-02-24 16:19:04.000000,2024-02-24 16:24:00.000000,Volajúci ukončil hovor,Vysoká,Sliace,24,946
129,2024-10-03 12:44:00.000000,2024-10-03 12:44:13.000000,2024-10-03 12:50:19.000000,Volajúci ukončil hovor,Žiadna,Pribeta,63,527
130,2024-07-06 12:21:00.000000,2024-07-06 12:21:08.000000,2024-07-06 12:25:32.000000,Dispečer ukončil hovor,Nízka,Kosice - mestska cas,73,1022
131,2024-08-23 19:51:00.000000,2024-08-23 19:51:01.000000,2024-08-23 19:56:23.000000,Volajúci ukončil hovor,Nízka,Rohoznik,74,2001
132,2024-11-02 17:44:00.000000,2024-11-02 17:44:09.000000,2024-11-02 17:51:34.000000,Dispečer ukončil hovor,Stredná,Bytca-Hlboke,9,1569
133,2024-03-29 16:13:00.000000,2024-03-29 16:13:04.000000,2024-03-29 16:18:35.000000,Volajúci ukončil hovor,Nízka,Obyce,52,1647
134,2024-05-10 13:30:00.000000,2024-05-10 13:30:08.000000,2024-05-10 13:32:36.000000,Volajúci ukončil hovor,Stredná,Prievidza,27,679
135,2024-09-15 09:54:00.000000,2024-09-15 09:54:02.000000,2024-09-15 10:03:02.000000,Volajúci ukončil hovor,Vysoká,Vely Krtis,97,2828
136,2024-12-19 13:26:00.000000,2024-12-19 13:26:03.000000,2024-12-19 13:35:30.000000,Volajúci ukončil hovor,Nízka,Lucenec,58,1054
137,2024-11-01 17:52:00.000000,2024-11-01 17:52:08.000000,2024-11-01 17:57:00.000000,Volajúci ukončil hovor,Nízka,Cierny Balog,3,172
138,2024-02-24 08:57:00.000000,2024-02-24 08:57:03.000000,2024-02-24 08:58:56.000000,Volajúci ukončil hovor,Vysoká,Prasice,51,2300
139,2024-06-13 09:27:00.000000,2024-06-13 09:27:13.000000,2024-06-13 09:32:12.000000,Volajúci ukončil hovor,Nízka,Nemecka,63,2344
140,2025-01-16 12:35:00.000000,2025-01-16 12:35:13.000000,2025-01-16 12:44:33.000000,Volajúci ukončil hovor,Stredná,Cakanovce,12,2170
141,2024-12-19 11:47:00.000000,2024-12-19 11:47:05.000000,2024-12-19 11:51:52.000000,Dispečer ukončil hovor,Stredná,Komarno,26,785
142,2024-12-02 12:28:00.000000,2024-12-02 12:28:08.000000,2024-12-02 12:35:26.000000,Dispečer ukončil hovor,Stredná,Krasno 170,95,2730
143,2024-11-03 15:20:00.000000,2024-11-03 15:20:08.000000,2024-11-03 15:24:42.000000,Volajúci ukončil hovor,Nízka,Tabor,32,2453
144,2024-12-24 12:48:00.000000,2024-12-24 12:48:12.000000,2024-12-24 12:51:41.000000,Volajúci ukončil hovor,Stredná,Usti nad Orlici,46,2301
145,2024-12-29 12:19:00.000000,2024-12-29 12:19:03.000000,2024-12-29 12:22:18.000000,Dispečer ukončil hovor,Nízka,Huncovce,31,1210
146,2024-09-14 19:11:00.000000,2024-09-14 19:11:07.000000,2024-09-14 19:18:34.000000,Volajúci ukončil hovor,Vysoká,Ruzomberok-Rybarpole,12,1368
147,2024-09-14 15:51:00.000000,2024-09-14 15:51:12.000000,2024-09-14 15:53:25.000000,Dispečer ukončil hovor,Nízka,Hybe,96,63
148,2024-06-01 18:15:00.000000,2024-06-01 18:15:14.000000,2024-06-01 18:16:34.000000,Volajúci ukončil hovor,Nízka,Giraltovce,2,2571
149,2024-05-16 09:07:00.000000,2024-05-16 09:07:13.000000,2024-05-16 09:14:43.000000,Dispečer ukončil hovor,Vysoká,Bystricka,85,2466
150,2024-06-02 12:28:00.000000,2024-06-02 12:28:10.000000,2024-06-02 12:32:33.000000,Dispečer ukončil hovor,Vysoká,Vranov nad Toplou,18,1673
151,2024-03-09 11:26:00.000000,2024-03-09 11:26:05.000000,2024-03-09 11:36:00.000000,Volajúci ukončil hovor,Žiadna,Nove Zamky,57,605
152,2024-06-15 18:07:00.000000,2024-06-15 18:07:06.000000,2024-06-15 18:10:30.000000,Dispečer ukončil hovor,Stredná,Lutila,44,629
153,2024-07-07 18:15:00.000000,2024-07-07 18:15:08.000000,2024-07-07 18:22:31.000000,Volajúci ukončil hovor,Žiadna,Chlmec,1,792
154,2024-06-19 15:52:00.000000,2024-06-19 15:52:04.000000,2024-06-19 15:58:58.000000,Volajúci ukončil hovor,Nízka,Zdiar,87,429
155,2024-02-13 11:43:00.000000,2024-02-13 11:43:03.000000,2024-02-13 11:44:32.000000,Dispečer ukončil hovor,Nízka,Luzianky,28,2551
156,2024-03-14 13:06:00.000000,2024-03-14 13:06:13.000000,2024-03-14 13:06:43.000000,Volajúci ukončil hovor,Stredná,Travnica,45,1064
157,2025-01-12 12:02:00.000000,2025-01-12 12:02:04.000000,2025-01-12 12:02:50.000000,Volajúci ukončil hovor,Vysoká,Albrechtice,49,102
158,2024-08-19 08:55:00.000000,2024-08-19 08:55:02.000000,2024-08-19 09:03:40.000000,Volajúci ukončil hovor,Stredná,Krupina,42,2487
159,2025-02-08 17:02:00.000000,2025-02-08 17:02:09.000000,2025-02-08 17:04:28.000000,Volajúci ukončil hovor,Stredná,Medzilaborce,68,544
160,2024-04-06 17:04:00.000000,2024-04-06 17:04:02.000000,2024-04-06 17:12:26.000000,Volajúci ukončil hovor,Stredná,Zakamenne,59,1315
161,2024-04-01 16:43:00.000000,2024-04-01 16:43:09.000000,2024-04-01 16:49:11.000000,Volajúci ukončil hovor,Žiadna,Strecno,87,1295
162,2024-08-01 12:12:00.000000,2024-08-01 12:12:07.000000,2024-08-01 12:17:32.000000,Volajúci ukončil hovor,Nízka,Cadca,47,1526
163,2024-06-18 18:11:00.000000,2024-06-18 18:11:09.000000,2024-06-18 18:14:35.000000,Volajúci ukončil hovor,Nízka,Tuchyna,91,2481
164,2024-12-03 16:55:00.000000,2024-12-03 16:55:05.000000,2024-12-03 17:00:36.000000,Volajúci ukončil hovor,Stredná,Valasske Mezirici,42,2587
165,2024-03-02 15:57:00.000000,2024-03-02 15:57:08.000000,2024-03-02 16:00:54.000000,Dispečer ukončil hovor,Vysoká,Vranou nad Toplou,52,997
166,2024-04-30 09:50:00.000000,2024-04-30 09:50:11.000000,2024-04-30 09:58:15.000000,Dispečer ukončil hovor,Stredná,Dolny Lieskov,7,2886
167,2024-05-29 17:37:00.000000,2024-05-29 17:37:07.000000,2024-05-29 17:40:33.000000,Volajúci ukončil hovor,Žiadna,Raslavice,67,1060
168,2024-09-28 10:25:00.000000,2024-09-28 10:25:07.000000,2024-09-28 10:34:21.000000,Dispečer ukončil hovor,Vysoká,Zilina,14,2009
169,2025-01-07 09:41:00.000000,2025-01-07 09:41:09.000000,2025-01-07 09:50:27.000000,Volajúci ukončil hovor,Stredná,Makov,11,279
170,2024-07-29 15:16:00.000000,2024-07-29 15:16:14.000000,2024-07-29 15:25:35.000000,Dispečer ukončil hovor,Stredná,Velky Kliz,73,1601
171,2024-08-17 19:48:00.000000,2024-08-17 19:48:06.000000,2024-08-17 19:54:33.000000,Dispečer ukončil hovor,Nízka,Cadca,94,977
172,2024-03-22 15:55:00.000000,2024-03-22 15:55:11.000000,2024-03-22 16:04:57.000000,Volajúci ukončil hovor,Nízka,Bratislava,60,2797
173,2025-01-27 14:34:00.000000,2025-01-27 14:34:04.000000,2025-01-27 14:41:02.000000,Volajúci ukončil hovor,Stredná,Praznovce,61,822
174,2024-12-17 15:31:00.000000,2024-12-17 15:31:05.000000,2024-12-17 15:38:24.000000,Volajúci ukončil hovor,Vysoká,Trencin,66,1475
175,2025-01-07 14:12:00.000000,2025-01-07 14:12:01.000000,2025-01-07 14:14:41.000000,Volajúci ukončil hovor,Stredná,Hvozdnica,63,2587
176,2024-05-16 13:13:00.000000,2024-05-16 13:13:12.000000,2024-05-16 13:20:02.000000,Dispečer ukončil hovor,Stredná,Bosany,19,1398
177,2024-10-21 19:21:00.000000,2024-10-21 19:21:13.000000,2024-10-21 19:31:09.000000,Volajúci ukončil hovor,Nízka,Patrovec,74,1827
178,2024-12-16 16:43:00.000000,2024-12-16 16:43:11.000000,2024-12-16 16:47:50.000000,Volajúci ukončil hovor,Nízka,Pribeta,47,2831
179,2024-08-26 14:19:00.000000,2024-08-26 14:19:03.000000,2024-08-26 14:26:30.000000,Volajúci ukončil hovor,Nízka,Ostrovany,83,796
180,2024-11-11 16:32:00.000000,2024-11-11 16:32:05.000000,2024-11-11 16:41:16.000000,Volajúci ukončil hovor,Vysoká,Bratislava - stare m,2,1445
181,2024-09-13 15:48:00.000000,2024-09-13 15:48:02.000000,2024-09-13 15:54:32.000000,Volajúci ukončil hovor,Žiadna,Unin,7,1624
182,2024-02-13 16:51:00.000000,2024-02-13 16:51:14.000000,2024-02-13 16:53:37.000000,Dispečer ukončil hovor,Nízka,Cerveny Klastor,94,1302
183,2024-08-19 16:14:00.000000,2024-08-19 16:14:11.000000,2024-08-19 16:23:29.000000,Volajúci ukončil hovor,Nízka,Sklene,3,116
184,2024-05-29 19:55:00.000000,2024-05-29 19:55:09.000000,2024-05-29 20:03:19.000000,Volajúci ukončil hovor,Stredná,Nacina Ves,17,607
185,2024-07-10 10:50:00.000000,2024-07-10 10:50:04.000000,2024-07-10 10:58:25.000000,Volajúci ukončil hovor,Stredná,Klusov,87,2147
186,2024-04-30 15:46:00.000000,2024-04-30 15:46:01.000000,2024-04-30 15:48:30.000000,Volajúci ukončil hovor,Stredná,Dobsina,4,305
187,2024-12-25 14:32:00.000000,2024-12-25 14:32:10.000000,2024-12-25 14:34:59.000000,Dispečer ukončil hovor,Nízka,Partizanske,39,1816
188,2024-06-19 19:00:00.000000,2024-06-19 19:00:05.000000,2024-06-19 19:06:59.000000,Volajúci ukončil hovor,Stredná,Palarikovo,13,2412
189,2024-09-19 16:12:00.000000,2024-09-19 16:12:12.000000,2024-09-19 16:17:28.000000,Volajúci ukončil hovor,Nízka,Vyhne,90,1044
190,2024-06-30 15:16:00.000000,2024-06-30 15:16:15.000000,2024-06-30 15:25:33.000000,Volajúci ukončil hovor,Stredná,Lazy pod Makytou,26,2172
191,2025-01-19 12:56:00.000000,2025-01-19 12:56:03.000000,2025-01-19 13:00:01.000000,Volajúci ukončil hovor,Vysoká,Zakamenne,56,1621
192,2024-10-07 12:33:00.000000,2024-10-07 12:33:14.000000,2024-10-07 12:41:53.000000,Dispečer ukončil hovor,Žiadna,Binovce,54,2607
193,2024-04-08 18:55:00.000000,2024-04-08 18:55:10.000000,2024-04-08 18:56:38.000000,Dispečer ukončil hovor,Nízka,Nemecka,70,1103
194,2024-11-29 19:48:00.000000,2024-11-29 19:48:14.000000,2024-11-29 19:51:56.000000,Volajúci ukončil hovor,Nízka,Bystricany,100,170
195,2024-04-20 15:44:00.000000,2024-04-20 15:44:06.000000,2024-04-20 15:48:49.000000,Dispečer ukončil hovor,Stredná,Michajlov-Ubla,79,2355
196,2025-02-09 11:30:00.000000,2025-02-09 11:30:05.000000,2025-02-09 11:33:15.000000,Volajúci ukončil hovor,Vysoká,Lopej,86,730
197,2024-10-15 10:21:00.000000,2024-10-15 10:21:14.000000,2024-10-15 10:24:06.000000,Volajúci ukončil hovor,Žiadna,Dolny Vadicov,91,2713
198,2024-09-27 19:16:00.000000,2024-09-27 19:16:12.000000,2024-09-27 19:24:07.000000,Volajúci ukončil hovor,Nízka,Brodske,55,2113
199,2024-06-18 18:14:00.000000,2024-06-18 18:14:08.000000,2024-06-18 18:19:46.000000,Dispečer ukončil hovor,Žiadna,Dolny Lieskov,89,673
200,2024-07-31 13:25:00.000000,2024-07-31 13:25:12.000000,2024-07-31 13:28:24.000000,Dispečer ukončil hovor,Nízka,Sklene Teplice,9,885
201,2024-12-20 10:44:00.000000,2024-12-20 10:44:10.000000,2024-12-20 10:53:01.000000,Volajúci ukončil hovor,Stredná,Lucenec,33,291
202,2024-06-29 14:25:00.000000,2024-06-29 14:25:13.000000,2024-06-29 14:35:03.000000,Volajúci ukončil hovor,Nízka,Krasno nad Kysucou,95,1431
203,2024-07-17 19:16:00.000000,2024-07-17 19:16:13.000000,2024-07-17 19:22:16.000000,Volajúci ukončil hovor,Žiadna,Ostratice,75,1237
204,2024-09-19 19:08:00.000000,2024-09-19 19:08:05.000000,2024-09-19 19:14:56.000000,Dispečer ukončil hovor,Stredná,Moravany nad Vahom,19,545
205,2024-03-03 10:47:00.000000,2024-03-03 10:47:08.000000,2024-03-03 10:47:53.000000,Volajúci ukončil hovor,Žiadna,Martin 8,9,1297
206,2024-07-24 15:28:00.000000,2024-07-24 15:28:10.000000,2024-07-24 15:33:11.000000,Dispečer ukončil hovor,Nízka,Sobrance,43,2528
207,2024-11-04 09:06:00.000000,2024-11-04 09:06:10.000000,2024-11-04 09:07:46.000000,"Chyba (strata signálu, vybitá batéria)",Stredná,Zdiar,72,2021
208,2024-10-20 12:00:00.000000,2024-10-20 12:00:12.000000,2024-10-20 12:02:32.000000,Dispečer ukončil hovor,Vysoká,Cabaj - Capor,39,299
209,2024-04-03 16:52:00.000000,2024-04-03 16:52:05.000000,2024-04-03 16:56:03.000000,Volajúci ukončil hovor,Nízka,Myjava,43,177
210,2024-06-25 19:20:00.000000,2024-06-25 19:20:15.000000,2024-06-25 19:27:45.000000,Volajúci ukončil hovor,Žiadna,Vidina,36,1438
211,2024-08-26 08:50:00.000000,2024-08-26 08:50:09.000000,2024-08-26 08:52:56.000000,Volajúci ukončil hovor,Nízka,Kremnicke Bane,87,1781
212,2024-12-01 11:53:00.000000,2024-12-01 11:53:05.000000,2024-12-01 12:02:18.000000,Dispečer ukončil hovor,Nízka,Moravsky Svaty Jan,29,2386
213,2024-05-26 12:37:00.000000,2024-05-26 12:37:13.000000,2024-05-26 12:42:43.000000,Volajúci ukončil hovor,Stredná,Liskova,99,2646
214,2024-09-19 16:21:00.000000,2024-09-19 16:21:14.000000,2024-09-19 16:25:19.000000,Volajúci ukončil hovor,Nízka,Kokava nad Rimavicou,94,2629
215,2024-04-20 18:12:00.000000,2024-04-20 18:12:03.000000,2024-04-20 18:13:08.000000,Volajúci ukončil hovor,Nízka,Berlin,77,2633
216,2024-10-02 14:56:00.000000,2024-10-02 14:56:02.000000,2024-10-02 14:59:50.000000,Volajúci ukončil hovor,Nízka,Nove Zamky,80,2431
217,2025-01-07 15:48:00.000000,2025-01-07 15:48:12.000000,2025-01-07 15:50:01.000000,Volajúci ukončil hovor,Vysoká,Nemce,17,2577
218,2024-06-03 08:12:00.000000,2024-06-03 08:12:09.000000,2024-06-03 08:21:28.000000,Volajúci ukončil hovor,Stredná,Nemecka,24,2855
219,2024-03-30 12:12:00.000000,2024-03-30 12:12:09.000000,2024-03-30 12:20:39.000000,Volajúci ukončil hovor,Nízka,Drazkovce,80,1102
220,2024-03-08 13:09:00.000000,2024-03-08 13:09:01.000000,2024-03-08 13:13:13.000000,Volajúci ukončil hovor,Nízka,Klace,6,483
221,2024-07-24 11:42:00.000000,2024-07-24 11:42:09.000000,2024-07-24 11:48:46.000000,Volajúci ukončil hovor,Stredná,Zlin,77,1844
222,2025-01-29 18:48:00.000000,2025-01-29 18:48:03.000000,2025-01-29 18:57:34.000000,Dispečer ukončil hovor,Vysoká,Hlinik nad Hronom,56,1158
223,2024-10-21 08:37:00.000000,2024-10-21 08:37:10.000000,2024-10-21 08:40:28.000000,Volajúci ukončil hovor,Stredná,Basovce,41,1314
224,2025-01-17 18:46:00.000000,2025-01-17 18:46:15.000000,2025-01-17 18:54:23.000000,Volajúci ukončil hovor,Stredná,Poprad - Matejovce,73,195
225,2024-08-11 16:00:00.000000,2024-08-11 16:00:02.000000,2024-08-11 16:08:55.000000,Volajúci ukončil hovor,Stredná,Ipelsky Sokolec,60,323
226,2024-03-09 13:12:00.000000,2024-03-09 13:12:06.000000,2024-03-09 13:16:04.000000,Volajúci ukončil hovor,Stredná,Krakovany,48,1155
227,2024-02-28 16:42:00.000000,2024-02-28 16:42:04.000000,2024-02-28 16:43:44.000000,Volajúci ukončil hovor,Stredná,Zvoncin,82,835
228,2024-12-21 17:51:00.000000,2024-12-21 17:51:08.000000,2024-12-21 17:53:00.000000,Dispečer ukončil hovor,Vysoká,Trencin,18,407
229,2024-11-11 16:07:00.000000,2024-11-11 16:07:14.000000,2024-11-11 16:11:48.000000,Volajúci ukončil hovor,Stredná,Oravska Jasenica,72,1951
230,2024-10-21 15:43:00.000000,2024-10-21 15:43:12.000000,2024-10-21 15:51:45.000000,Volajúci ukončil hovor,Nízka,Caka,23,2420
231,2024-05-31 14:55:00.000000,2024-05-31 14:55:05.000000,2024-05-31 14:59:59.000000,"Chyba (strata signálu, vybitá batéria)",Nízka,Spisske Podhradie,31,810
232,2024-07-31 14:56:00.000000,2024-07-31 14:56:04.000000,2024-07-31 15:05:46.000000,Dispečer ukončil hovor,Stredná,Zariecie,66,1225
233,2024-08-18 12:05:00.000000,2024-08-18 12:05:14.000000,2024-08-18 12:07:54.000000,Volajúci ukončil hovor,Stredná,Dolny Stal,36,872
234,2024-11-04 13:13:00.000000,2024-11-04 13:13:06.000000,2024-11-04 13:15:19.000000,Dispečer ukončil hovor,Stredná,Partizanske,78,667
235,2024-08-20 13:20:00.000000,2024-08-20 13:20:13.000000,2024-08-20 13:23:22.000000,Volajúci ukončil hovor,Stredná,Dobsina,39,1038
236,2024-09-03 18:37:00.000000,2024-09-03 18:37:14.000000,2024-09-03 18:43:00.000000,Volajúci ukončil hovor,Nízka,Liptovsky Ondrej,75,565
237,2024-06-07 19:53:00.000000,2024-06-07 19:53:13.000000,2024-06-07 20:02:56.000000,Volajúci ukončil hovor,Stredná,Cerveny Klastor,68,2157
238,2024-07-28 13:27:00.000000,2024-07-28 13:27:07.000000,2024-07-28 13:30:43.000000,Volajúci ukončil hovor,Stredná,Velke Nemnice,7,811
239,2024-07-23 19:00:00.000000,2024-07-23 19:00:10.000000,2024-07-23 19:04:11.000000,Volajúci ukončil hovor,Nízka,Skalite,6,1738
240,2024-07-18 19:49:00.000000,2024-07-18 19:49:11.000000,2024-07-18 19:52:27.000000,Volajúci ukončil hovor,Stredná,Hvozdnica,96,236
241,2024-08-16 18:34:00.000000,2024-08-16 18:34:12.000000,2024-08-16 18:37:02.000000,Dispečer ukončil hovor,Stredná,Sedliska,51,454
242,2024-11-10 12:07:00.000000,2024-11-10 12:07:13.000000,2024-11-10 12:10:48.000000,Dispečer ukončil hovor,Nízka,Drazkovce,16,1482
243,2024-09-09 09:50:00.000000,2024-09-09 09:50:02.000000,2024-09-09 09:55:50.000000,Volajúci ukončil hovor,Vysoká,Domaniza,40,2820
244,2024-02-26 09:18:00.000000,2024-02-26 09:18:03.000000,2024-02-26 09:25:24.000000,Dispečer ukončil hovor,Stredná,Salgovce,69,2189
245,2024-02-20 12:23:00.000000,2024-02-20 12:23:08.000000,2024-02-20 12:27:43.000000,Volajúci ukončil hovor,Stredná,Topolovka,26,1686
246,2024-10-30 13:40:00.000000,2024-10-30 13:40:06.000000,2024-10-30 13:46:58.000000,Volajúci ukončil hovor,Žiadna,Michal nad Zitavou,92,2765
247,2025-01-11 12:02:00.000000,2025-01-11 12:02:14.000000,2025-01-11 12:04:48.000000,Volajúci ukončil hovor,Nízka,Nemecka,34,591
248,2024-09-25 10:17:00.000000,2024-09-25 10:17:08.000000,2024-09-25 10:26:46.000000,Volajúci ukončil hovor,Nízka,Berlin,91,1517
249,2024-07-07 14:54:00.000000,2024-07-07 14:54:10.000000,2024-07-07 14:59:24.000000,Dispečer ukončil hovor,Nízka,Prievidza,61,1489
250,2024-05-30 17:34:00.000000,2024-05-30 17:34:08.000000,2024-05-30 17:42:58.000000,Dispečer ukončil hovor,Nízka,Soporna,44,2831
251,2024-10-06 14:16:00.000000,2024-10-06 14:16:12.000000,2024-10-06 14:24:48.000000,Volajúci ukončil hovor,Vysoká,Cadca,9,1173
252,2024-08-27 16:57:00.000000,2024-08-27 16:57:03.000000,2024-08-27 16:59:47.000000,Volajúci ukončil hovor,Žiadna,Presov 8,77,2187
253,2024-04-16 15:10:00.000000,2024-04-16 15:10:14.000000,2024-04-16 15:19:08.000000,Dispečer ukončil hovor,Stredná,Moravsky Beroun,99,1656
254,2025-01-31 18:04:00.000000,2025-01-31 18:04:02.000000,2025-01-31 18:09:14.000000,Volajúci ukončil hovor,Stredná,Krasno 170,30,2903
255,2025-01-15 09:50:00.000000,2025-01-15 09:50:04.000000,2025-01-15 09:55:38.000000,Volajúci ukončil hovor,Vysoká,Nizna,54,1908
256,2024-10-21 11:00:00.000000,2024-10-21 11:00:02.000000,2024-10-21 11:05:47.000000,Volajúci ukončil hovor,Nízka,Trinec,94,325
257,2024-03-17 10:24:00.000000,2024-03-17 10:24:07.000000,2024-03-17 10:28:10.000000,Volajúci ukončil hovor,Nízka,Rajec,72,2957
258,2025-01-15 13:15:00.000000,2025-01-15 13:15:14.000000,2025-01-15 13:24:44.000000,Dispečer ukončil hovor,Nízka,Tabor,49,668
259,2024-08-12 19:12:00.000000,2024-08-12 19:12:04.000000,2024-08-12 19:21:29.000000,Volajúci ukončil hovor,Vysoká,Trebon,10,1542
260,2024-10-13 13:46:00.000000,2024-10-13 13:46:13.000000,2024-10-13 13:55:50.000000,Volajúci ukončil hovor,Vysoká,Ochodnica,97,69
261,2025-01-18 09:21:00.000000,2025-01-18 09:21:09.000000,2025-01-18 09:24:08.000000,"Chyba (strata signálu, vybitá batéria)",Stredná,Kunovice,91,1099
262,2024-08-23 08:21:00.000000,2024-08-23 08:21:08.000000,2024-08-23 08:30:42.000000,Volajúci ukončil hovor,Stredná,Turany,100,2550
263,2025-01-23 10:32:00.000000,2025-01-23 10:32:05.000000,2025-01-23 10:37:08.000000,Volajúci ukončil hovor,Stredná,Luka,77,1622
264,2024-07-04 18:41:00.000000,2024-07-04 18:41:06.000000,2024-07-04 18:46:31.000000,Dispečer ukončil hovor,Nízka,Krompachy,50,663
265,2024-06-28 10:42:00.000000,2024-06-28 10:42:14.000000,2024-06-28 10:46:55.000000,Dispečer ukončil hovor,Vysoká,Pezinok,30,2610
266,2024-09-29 17:07:00.000000,2024-09-29 17:07:06.000000,2024-09-29 17:15:26.000000,Volajúci ukončil hovor,Nízka,Stepanov,50,2934
